city,fips_regions,lon,lat,state,zipcode
"Millis",25,-71.3706,42.1671,"MA",2054
"Norfolk",25,-71.3231,42.1209,"MA",2056
"Marshfield",25,-70.7705,42.1434,"MA",2059
"North Scituate",25,-70.7900,42.22,"MA",2060
"Norwell",25,-70.8239,42.1693,"MA",2061
"Norwood",25,-71.2043,42.1772,"MA",2062
"Marshfield",25,-70.7061,42.0918,"MA",2065
"Scituate",25,-70.7763,42.1992,"MA",2066
"Sharon",25,-71.1805,42.1159,"MA",2067
"South Walpole",25,-71.2726,42.1052,"MA",2071
"Stoughton",25,-71.1092,42.1229,"MA",2072
"Walpole",25,-71.2518,42.1471,"MA",2081
"Westwood",25,-71.2289,42.2194,"MA",2090
"Wrentham",25,-71.3468,42.0484,"MA",2093
"Boston",25,-71.0605,42.3586,"MA",2101
"Boston",25,-71.0605,42.3586,"MA",2102
"Boston",25,-71.0605,42.3586,"MA",2103
"Boston",25,-71.0605,42.3586,"MA",2104
"Boston",25,-71.0605,42.3586,"MA",2105
"Boston",25,-71.0605,42.3586,"MA",2106
"Boston",25,-71.0605,42.3586,"MA",2107
"Boston",25,-71.0661,42.3572,"MA",2108
"Boston",25,-71.0550,42.3619,"MA",2109
"Boston",25,-71.0565,42.3538,"MA",2110
"Boston",25,-71.0602,42.3491,"MA",2111
"Boston",25,-71.0605,42.3586,"MA",2112
"Boston",25,-71.0550,42.3654,"MA",2113
"Boston",25,-71.0661,42.3644,"MA",2114
"Boston",25,-71.0929,42.338,"MA",2115
"Boston",25,-71.0765,42.3531,"MA",2116
"Boston",25,-71.0605,42.3586,"MA",2117
"Boston",25,-71.0605,42.3586,"MA",2123
"Mattapan",25,-71.0914,42.2771,"MA",2126
"Charlestown",25,-71.0646,42.3795,"MA",2129
"West Roxbury",25,-71.1627,42.2798,"MA",2132
"Boston",25,-71.1157,42.2547,"MA",2133
"Boston",25,-71.0605,42.3586,"MA",2137
"Cambridge",25,-71.1389,42.3803,"MA",2138
"Cambridge",25,-71.1033,42.3648,"MA",2139
"Cambridge",25,-71.0825,42.3636,"MA",2142
"Somerville",25,-71.1003,42.3809,"MA",2143
"Malden",25,-71.0557,42.4326,"MA",2148
"Everett",25,-71.0557,42.4041,"MA",2149
"Chelsea",25,-71.0319,42.4001,"MA",2150
"Revere",25,-71.0082,42.415,"MA",2151
"Winthrop",25,-70.9814,42.3748,"MA",2152
"Medford",25,-71.1069,42.4184,"MA",2153
"Medford",25,-71.1092,42.4275,"MA",2155
"Medford",25,-71.1285,42.4293,"MA",2156
"Boston",25,-71.1196,42.3664,"MA",2163
"Quincy",25,-71.0082,42.2439,"MA",2169
"Melrose",25,-71.0617,42.4573,"MA",2176
"Melrose",25,-71.0668,42.4584,"MA",2177
"Stoneham",25,-71.0914,42.4766,"MA",2180
"Braintree",25,-71.0141,42.202,"MA",2184
"Braintree",25,-70.9902,42.2101,"MA",2185
"Milton",25,-71.0854,42.2333,"MA",2186
"Weymouth",25,-70.9606,42.2072,"MA",2188
"East Weymouth",25,-70.925,42.2106,"MA",2189
"South Weymouth",25,-70.9428,42.1707,"MA",2190
"North Weymouth",25,-70.9458,42.2451,"MA",2191
"Boston",25,-71.0603,42.3586,"MA",2196
"Boston",25,-71.0817,42.3474,"MA",2199
"Boston",25,-71.0585,42.3582,"MA",2201
"Boston",25,-71.0603,42.3586,"MA",2202
"Boston",25,-71.06,42.36,"MA",2203
"Boston",25,-71.0603,42.3586,"MA",2204
"Boston",25,-71.0449,42.3376,"MA",2205
"Boston",25,-71.0603,42.3586,"MA",2206
"Boston",25,-71.0603,42.3586,"MA",2208
"Boston",25,-71.0603,42.3586,"MA",2209
"Boston",25,-71.0409,42.347,"MA",2210
"Boston",25,-71.0603,42.3586,"MA",2211
"Boston",25,-71.1003,42.3476,"MA",2215
"Boston",25,-71.0603,42.3586,"MA",2216
"Boston",25,-71.0603,42.3586,"MA",2217
"Boston",25,-71.0624,42.3667,"MA",2222
"Boston",25,-71.015,42.3739,"MA",2228
"Cambridge",25,-71.1002,42.3669,"MA",2238
"Cambridge",25,-71.1002,42.3669,"MA",2239
"Boston",25,-71.0603,42.3586,"MA",2241
"Boston",25,-71.0603,42.3586,"MA",2266
"Quincy",25,-71,42.25,"MA",2269
"Boston",25,-71.0603,42.3586,"MA",2283
"Boston",25,-71.0603,42.3586,"MA",2284
"Boston",25,-71.0603,42.3586,"MA",2293
"Boston",25,-71.0603,42.3586,"MA",2295
"Boston",25,-71.0603,42.3586,"MA",2297
"Boston",25,-71.05,42.34,"MA",2298
"Brockton",25,-71.0379,42.0726,"MA",2301
"Brockton",25,-70.9903,42.0835,"MA",2302
"Brockton",25,-71.02,42.08,"MA",2303
"Brockton",25,-71.0188,42.0834,"MA",2304
"Brockton",25,-71.0188,42.0834,"MA",2305
"Avon",25,-71.0438,42.1261,"MA",2322
"Bridgewater",25,-70.9666,41.9647,"MA",2324
"Bridgewater",25,-70.9759,41.9903,"MA",2325
"Carver",25,-70.7406,41.8587,"MA",2330
"Duxbury",25,-70.6726,42.0414,"MA",2331
"Duxbury",25,-70.7049,42.0533,"MA",2332
"East Bridgewater",25,-70.9428,42.0372,"MA",2333
"Easton",25,-71.1279,42.0275,"MA",2334
"East Bridgewater",25,-70.9646,42.0154,"MA",2337
"Halifax",25,-70.8715,41.9866,"MA",2338
"Hanover",25,-70.8477,42.1162,"MA",2339
"Hanover",25,-70.8564,42.1223,"MA",2340
"Hanson",25,-70.8715,42.0631,"MA",2341
"Holbrook",25,-71.0141,42.1448,"MA",2343
"Middleboro",25,-70.8833,41.8834,"MA",2346
"Lakeville",25,-70.9666,41.8306,"MA",2347
"Middleboro",25,-70.9117,41.8934,"MA",2348
"Middleboro",25,-70.9117,41.8934,"MA",2349
"Hanson",25,-70.8499,42.017,"MA",2350
"Abington",25,-70.9666,42.1176,"MA",2351
"Carver",25,-70.7516,41.9272,"MA",2355
"Pembroke",25,-70.8001,42.0698,"MA",2359
"Plymouth",25,-70.6455,41.8805,"MA",2360
"Plymouth",25,-70.66,41.92,"MA",2361
"Plymouth",25,-70.66,41.92,"MA",2362
"Kingston",25,-70.7525,41.9852,"MA",2364
"Carver",25,-70.6544,41.8557,"MA",2366
"Plympton",25,-70.8001,41.9552,"MA",2367
"Randolph",25,-71.0617,42.1911,"MA",2368
"Rockland",25,-70.919,42.1285,"MA",2370
"South Easton",25,-71.0854,42.0042,"MA",2375
"West Bridgewater",25,-71.0141,42.0303,"MA",2379
"Whitman",25,-70.9368,42.0791,"MA",2382
"Lexington",25,-71.2221,42.4609,"MA",2420
"Lexington",25,-71.2518,42.4327,"MA",2421
"Brookline",25,-71.1389,42.3328,"MA",2445
"Brookline",25,-71.1241,42.3422,"MA",2446
"Brookline",25,-71.1237,42.3336,"MA",2447
"Waltham",25,-71.2518,42.3947,"MA",2451
"Waltham",25,-71.2221,42.3944,"MA",2452
"Waltham",25,-71.2577,42.3624,"MA",2453
"Waltham",25,-71.2363,42.3767,"MA",2454
"Newton",25,-71.1864,42.3504,"MA",2458
"Newtonville",25,-71.2072,42.3563,"MA",2460
"Newton Highlands",25,-71.2072,42.323,"MA",2461
"Newton Lower Falls",25,-71.2592,42.3306,"MA",2462
"Newton Upper Falls",25,-71.2206,42.3122,"MA",2464
"West Newton",25,-71.2251,42.3498,"MA",2465
"Auburndale",25,-71.2488,42.3443,"MA",2466
"Chestnut Hill",25,-71.1627,42.3178,"MA",2467
"Waban",25,-71.2319,42.327,"MA",2468
"Watertown",25,-71.1833,42.3708,"MA",2471
"Arlington",25,-71.1494,42.4288,"MA",2475
"Arlington",25,-71.1746,42.4149,"MA",2476
"Belmont",25,-71.1746,42.3959,"MA",2478
"Belmont",25,-71.2019,42.4202,"MA",2479
"Wellesley Hills",25,-71.2696,42.3074,"MA",2481
"Wellesley",25,-71.2963,42.2905,"MA",2482
"Needham",25,-71.2458,42.2748,"MA",2492
"Weston",25,-71.2993,42.3647,"MA",2493
"Needham Heights",25,-71.234,42.3014,"MA",2494
"Newton",25,-71.2094,42.3367,"MA",2495
"Buzzards Bay",25,-70.586,41.7263,"MA",2532
"East Sandwich",25,-70.4432,41.7396,"MA",2537
"East Wareham",25,-70.6514,41.7809,"MA",2538
"Edgartown",25,-70.5384,41.3714,"MA",2539
"Falmouth",25,-70.6098,41.5575,"MA",2540
"Falmouth",25,-70.6156,41.5516,"MA",2541
"Buzzards Bay",25,-70.5622,41.6645,"MA",2542
"Woods Hole",25,-70.7198,41.502,"MA",2543
"Chilmark",25,-70.7515,41.3648,"MA",2552
"Monument Beach",25,-70.6224,41.7141,"MA",2553
"Nantucket",25,-70.0265,41.2708,"MA",2554
"North Falmouth",25,-70.6276,41.6423,"MA",2556
"Oak Bluffs",25,-70.5577,41.4532,"MA",2557
"Onset",25,-70.6611,41.7436,"MA",2558
"Pocasset",25,-70.6038,41.6958,"MA",2559
"Sagamore",25,-70.5317,41.7713,"MA",2561
"Sagamore Beach",25,-70.5324,41.7888,"MA",2562
"Sandwich",25,-70.4848,41.7325,"MA",2563
"Vineyard Haven",25,-70.6455,41.4191,"MA",2568
"Wareham",25,-70.7049,41.7663,"MA",2571
"West Tisbury",25,-70.6841,41.3896,"MA",2575
"West Wareham",25,-70.7585,41.7899,"MA",2576
"Nantucket",25,-70.1999,41.28,"MA",2584
"Hyannis",25,-70.3004,41.6567,"MA",2601
"Barnstable",25,-70.2944,41.6988,"MA",2630
"Brewster",25,-70.0622,41.7483,"MA",2631
"Centerville",25,-70.348,41.6652,"MA",2632
"Chatham",25,-69.9967,41.6742,"MA",2633
"Barnstable",25,-70.3486,41.6487,"MA",2634
"Cotuit",25,-70.4372,41.6282,"MA",2635
"Centerville",25,-70.3318,41.6376,"MA",2636
"Dennis",25,-70.1873,41.7372,"MA",2638
"Dennis Port",25,-70.1396,41.6616,"MA",2639
"Eastham",25,-69.9908,41.8501,"MA",2642
"Forestdale",25,-70.5146,41.7138,"MA",2644
"Harwich",25,-70.0622,41.71,"MA",2645
"Harwich Port",25,-70.0712,41.6661,"MA",2646
"Marstons Mills",25,-70.4194,41.6778,"MA",2648
"Mashpee",25,-70.4908,41.6136,"MA",2649
"North Chatham",25,-69.958,41.7031,"MA",2650
"North Eastham",25,-70.0042,41.8477,"MA",2651
"Orleans",25,-69.9908,41.7737,"MA",2653
"Osterville",25,-70.3896,41.639,"MA",2655
"Provincetown",25,-70.2051,42.0604,"MA",2657
"South Chatham",25,-70.0205,41.6785,"MA",2659
"South Dennis",25,-70.1515,41.7021,"MA",2660
"Truro",25,-70.0444,41.9981,"MA",2666
"Wellfleet",25,-70.0146,41.9499,"MA",2667
"West Barnstable",25,-70.3718,41.7078,"MA",2668
"West Chatham",25,-69.9937,41.6713,"MA",2669
"West Dennis",25,-70.1753,41.6584,"MA",2670
"West Harwich",25,-70.1128,41.664,"MA",2671
"West Yarmouth",25,-70.2468,41.6616,"MA",2673
"Yarmouth Port",25,-70.2349,41.7074,"MA",2675
"Assonet",25,-71.0617,41.7893,"MA",2702
"Dartmouth",25,-70.98,41.64,"MA",2714
"Dighton",25,-71.1567,41.8055,"MA",2715
"East Freetown",25,-70.9666,41.7538,"MA",2717
"East Taunton",25,-71.0141,41.8579,"MA",2718
"Fairhaven",25,-70.8774,41.6376,"MA",2719
"Fall River",25,-71.1151,41.7263,"MA",2720
"Fall River",25,-71.1508,41.6747,"MA",2721
"Fall River",25,-71.16,41.7,"MA",2722
"Fall River",25,-71.127,41.6899,"MA",2723
"Fall River",25,-71.1746,41.6883,"MA",2724
"Somerset",25,-71.1864,41.7096,"MA",2725
"Somerset",25,-71.1389,41.7592,"MA",2726
"Marion",25,-70.7823,41.7077,"MA",2738
"Mattapoisett",25,-70.8239,41.6716,"MA",2739
"New Bedford",25,-70.9368,41.6382,"MA",2740
"New Bedford",25,-70.9347,41.6363,"MA",2741
"New Bedford",25,-70.9347,41.6363,"MA",2742
"Acushnet",25,-70.8952,41.7224,"MA",2743
"New Bedford",25,-70.9101,41.6071,"MA",2744
"New Bedford",25,-70.9428,41.6921,"MA",2745
"New Bedford",25,-70.9398,41.6603,"MA",2746
"North Dartmouth",25,-71.0141,41.6466,"MA",2747
"Plainville",25,-71.3468,42.0101,"MA",2762
"North Dighton",25,-71.1567,41.863,"MA",2764
"Norton",25,-71.1686,41.9705,"MA",2766
"Raynham",25,-71.0617,41.9427,"MA",2767
"Raynham Center",25,-71.05,41.92,"MA",2768
"Rehoboth",25,-71.2637,41.8331,"MA",2769
"Rochester",25,-70.8358,41.7601,"MA",2770
"Seekonk",25,-71.3231,41.8335,"MA",2771
"Swansea",25,-71.2043,41.7559,"MA",2777
"Berkley",25,-71.0854,41.8317,"MA",2779
"Taunton",25,-71.1092,41.9125,"MA",2780
"Westport",25,-71.0735,41.6086,"MA",2790
"Adamsville",44,-71.1314,41.5544,"RI",2801
"Ashaway",44,-71.7682,41.4394,"RI",2804
"Barrington",44,-71.3231,41.7374,"RI",2806
"Bradford",44,-71.7504,41.4026,"RI",2808
"Bristol",44,-71.2755,41.6909,"RI",2809
"Carolina",44,-71.6495,41.4781,"RI",2812
"Charlestown",44,-71.6792,41.3909,"RI",2813
"Chepachet",44,-71.6911,41.9043,"RI",2814
"Clayville",44,-71.6614,41.7792,"RI",2815
"Coventry",44,-71.5961,41.6962,"RI",2816
"West Greenwich",44,-71.6911,41.6347,"RI",2817
"East Greenwich",44,-71.4893,41.6496,"RI",2818
"Cranston",44,-71.5488,41.7345,"RI",2823
"Foster",44,-71.7385,41.7967,"RI",2825
"Greene",44,-71.7504,41.6927,"RI",2827
"Greenville",44,-71.5665,41.8789,"RI",2828
"Harrisville",44,-71.6317,42.0001,"RI",2830
"Hope",44,-71.5783,41.7463,"RI",2831
"Hope Valley",44,-71.7267,41.5149,"RI",2832
"Hopkinton",44,-71.7741,41.484,"RI",2833
"Jamestown",44,-71.3765,41.5198,"RI",2835
"Kenyon",44,-71.6206,41.4485,"RI",2836
"Little Compton",44,-71.1686,41.509,"RI",2837
"Manville",44,-71.4745,41.9668,"RI",2838
"Mapleville",44,-71.6377,41.9387,"RI",2839
"Newport",44,-71.3052,41.4789,"RI",2840
"Middletown",44,-71.2755,41.5174,"RI",2842
"North Kingstown",44,-71.4656,41.6071,"RI",2852
"North Kingstown",44,-71.47,41.55,"RI",2854
"North Scituate",44,-71.6436,41.8196,"RI",2857
"Oakland",44,-71.6451,41.9627,"RI",2858
"Pascoag",44,-71.7504,41.9621,"RI",2859
"Pawtucket",44,-71.3884,41.8685,"RI",2860
"Pawtucket",44,-71.3527,41.8817,"RI",2861
"Pawtucket",44,-71.3832,41.8787,"RI",2862
"Central Falls",44,-71.3913,41.8906,"RI",2863
"Cumberland",44,-71.4062,41.9722,"RI",2864
"Lincoln",44,-71.4418,41.911,"RI",2865
"Portsmouth",44,-71.2518,41.5906,"RI",2871
"Saunderstown",44,-71.4893,41.5145,"RI",2874
"Shannock",44,-71.6406,41.4548,"RI",2875
"Slatersville",44,-71.5731,42.0006,"RI",2876
"Slocum",44,-71.5179,41.5298,"RI",2877
"Tiverton",44,-71.1686,41.6247,"RI",2878
"Wakefield",44,-71.5016,41.4374,"RI",2880
"Kingston",44,-71.5190,41.4759,"RI",2881
"Warren",44,-71.2548,41.7283,"RI",2885
"Warwick",44,-71.4656,41.7035,"RI",2886
"Warwick",44,-71.3795,41.6918,"RI",2887
"Warwick",44,-71.4121,41.7475,"RI",2888
"Warwick",44,-71.4003,41.707,"RI",2889
"Westerly",44,-71.7978,41.3522,"RI",2891
"West Kingston",44,-71.608,41.4954,"RI",2892
"West Warwick",44,-71.5190,41.6883,"RI",2893
"Wood River Junction",44,-71.697,41.4472,"RI",2894
"Woonsocket",44,-71.5130,41.9996,"RI",2895
"North Smithfield",44,-71.5605,41.9691,"RI",2896
"Wyoming",44,-71.6792,41.5072,"RI",2898
"Providence",44,-71.4133,41.8238,"RI",2901
"Providence",44,-71.5023,41.8031,"RI",2902
"Providence",44,-71.4092,41.8167,"RI",2903
"Providence",44,-71.4359,41.8668,"RI",2904
"Providence",44,-71.3943,41.7878,"RI",2905
"Providence",44,-71.3884,41.8493,"RI",2906
"Providence",44,-71.4270,41.8005,"RI",2907
"Providence",44,-71.4359,41.838,"RI",2908
"Providence",44,-71.4507,41.8189,"RI",2909
"Cranston",44,-71.4359,41.7803,"RI",2910
"North Providence",44,-71.4715,41.8536,"RI",2911
"Providence",44,-71.4025,41.8258,"RI",2912
"East Providence",44,-71.3646,41.8165,"RI",2914
"Riverside",44,-71.3468,41.7799,"RI",2915
"Rumford",44,-71.3527,41.8433,"RI",2916
"Smithfield",44,-71.5130,41.9037,"RI",2917
"Providence",44,-71.5130,41.8268,"RI",2919
"Cranston",44,-71.4656,41.7612,"RI",2920
"Cranston",44,-71.5130,41.7691,"RI",2921
"Providence",44,-71.4133,41.8238,"RI",2940
"Amherst",33,-71.608,42.8708,"NH",3031
"Auburn",33,-71.3587,42.9892,"NH",3032
"Brookline",33,-71.6792,42.7504,"NH",3033
"Candia",33,-71.3112,43.0563,"NH",3034
"Chester",33,-71.2637,42.9732,"NH",3036
"Deerfield",33,-71.2637,43.1233,"NH",3037
"Derry",33,-71.2637,42.8979,"NH",3038
"Epping",33,-71.0854,43.0461,"NH",3042
"Francestown",33,-71.8334,42.9927,"NH",3043
"Fremont",33,-71.1211,42.9865,"NH",3044
"Goffstown",33,-71.5487,43.021,"NH",3045
"Dunbarton",33,-71.608,43.0966,"NH",3046
"Greenfield",33,-71.8453,42.9476,"NH",3047
"Greenville",33,-71.7385,42.7508,"NH",3048
"Hollis",33,-71.5961,42.7272,"NH",3049
"Hudson",33,-71.4062,42.7711,"NH",3051
"Litchfield",33,-71.4656,42.8471,"NH",3052
"Londonderry",33,-71.4062,42.8843,"NH",3053
"East Merrimack",33,-71.5130,42.855,"NH",3054
"Milford",33,-71.6911,42.8185,"NH",3055
"Mont Vernon",33,-71.7029,42.9054,"NH",3057
"Nashua",33,-71.4596,42.747,"NH",3060
"Nashua",33,-71.4699,42.76,"NH",3061
"Nashua",33,-71.4893,42.7189,"NH",3062
"Nashua",33,-71.5130,42.7796,"NH",3063
"Nashua",33,-71.4715,42.7773,"NH",3064
"New Boston",33,-71.6911,42.9694,"NH",3070
"New Ipswich",33,-71.8809,42.7362,"NH",3071
"Pelham",33,-71.3231,42.7288,"NH",3076
"Raymond",33,-71.2043,43.0289,"NH",3077
"Salem",33,-71.2161,42.7768,"NH",3079
"Lyndeborough",33,-71.7978,42.9021,"NH",3082
"Temple",33,-71.8453,42.8344,"NH",3084
"Wilton",33,-71.786,42.8341,"NH",3086
"Windham",33,-71.3112,42.7929,"NH",3087
"Manchester",33,-71.467,42.9898,"NH",3101
"Manchester",33,-71.4952,43.0074,"NH",3102
"Manchester",33,-71.4418,42.9562,"NH",3103
"Manchester",33,-71.4477,43.0089,"NH",3104
"Manchester",33,-71.4556,42.9956,"NH",3105
"Hooksett",33,-71.4537,43.0803,"NH",3106
"Manchester",33,-71.4556,42.9956,"NH",3107
"Manchester",33,-71.44,42.95,"NH",3108
"Manchester",33,-71.4003,42.9633,"NH",3109
"Bedford",33,-71.5487,42.9458,"NH",3110
"Manchester",33,-71.4556,42.9956,"NH",3111
"Waterville Valley",33,-71.4578,43.9418,"NH",3215
"Andover",33,-71.8334,43.4426,"NH",3216
"Ashland",33,-71.6475,43.7574,"NH",3217
"Barnstead",33,-71.2993,43.3444,"NH",3218
"Belmont",33,-71.4656,43.4656,"NH",3220
"Bradford",33,-71.9757,43.2414,"NH",3221
"Bristol",33,-71.8256,43.6278,"NH",3222
"Ellsworth",33,-71.6441,43.8225,"NH",3223
"Canterbury",33,-71.5487,43.3582,"NH",3224
"Center Barnstead",33,-71.2161,43.3397,"NH",3225
"Center Harbor",33,-71.5122,43.7115,"NH",3226
"Center Sandwich",33,-71.4778,43.8323,"NH",3227
"Contoocook",33,-71.7029,43.1874,"NH",3229
"Danbury",33,-71.8809,43.525,"NH",3230
"Elkins",33,-71.9327,43.4227,"NH",3233
"Epsom",33,-71.3468,43.2216,"NH",3234
"Franklin",33,-71.6792,43.4452,"NH",3235
"Gilmanton",33,-71.4062,43.4091,"NH",3237
"Grafton",33,-71.9647,43.5759,"NH",3240
"Henniker",33,-71.8334,43.1807,"NH",3242
"Hill",33,-71.7686,43.5345,"NH",3243
"Hillsborough",33,-71.9283,43.1586,"NH",3244
"Holderness",33,-71.5758,43.7455,"NH",3245
"Laconia",33,-71.3973,43.5567,"NH",3246
"Gilford",33,-71.4074,43.5478,"NH",3247
"Gilford",33,-71.3973,43.5567,"NH",3249
"Lincoln",33,-71.5241,44.1227,"NH",3251
"Meredith",33,-71.4951,43.6478,"NH",3253
"Moultonborough",33,-71.3795,43.7408,"NH",3254
"New Hampton",33,-71.5905,43.6637,"NH",3256
"New London",33,-71.9876,43.4024,"NH",3257
"Chichester",33,-71.3943,43.2483,"NH",3258
"North Sandwich",33,-71.3989,43.8802,"NH",3259
"Northwood",33,-71.2043,43.2162,"NH",3261
"North Woodstock",33,-71.7461,43.9897,"NH",3262
"Pittsfield",33,-71.3231,43.3111,"NH",3263
"Plymouth",33,-71.7112,43.7211,"NH",3264
"Rumney",33,-71.8577,43.8201,"NH",3266
"Salisbury",33,-71.7385,43.3897,"NH",3268
"Sanbornton",33,-71.5859,43.5135,"NH",3269
"Newbury",33,-71.9974,43.2956,"NH",3272
"Suncook",33,-71.4062,43.1473,"NH",3275
"Tilton",33,-71.5843,43.4295,"NH",3276
"Warner",33,-71.8334,43.2931,"NH",3278
"Warren",33,-71.8564,43.9232,"NH",3279
"Washington",33,-72.0705,43.1817,"NH",3280
"Weare",33,-71.7385,43.09,"NH",3281
"Wentworth",33,-71.8897,43.8723,"NH",3282
"Springfield",33,-72.0231,43.5108,"NH",3284
"Thornton",33,-71.6422,43.9255,"NH",3285
"Wilmot",33,-71.9283,43.4581,"NH",3287
"Nottingham",33,-71.1211,43.1366,"NH",3290
"West Nottingham",33,-71.1434,43.179,"NH",3291
"Woodstock",33,-71.6858,43.9778,"NH",3293
"Concord",33,-71.5487,43.2086,"NH",3301
"Concord",33,-71.6800,43.3,"NH",3302
"Bow",33,-71.5487,43.1337,"NH",3304
"Concord",33,-71.5381,43.2084,"NH",3305
"Loudon",33,-71.4537,43.305,"NH",3307
"Keene",33,-72.2794,42.9337,"NH",3435
"Antrim",33,-71.9757,43.0536,"NH",3440
"Ashuelot",33,-72.4347,42.7849,"NH",3441
"Bennington",33,-71.9164,42.9969,"NH",3442
"Chesterfield",33,-72.4377,42.8729,"NH",3443
"Dublin",33,-72.0053,42.8841,"NH",3444
"Sullivan",33,-72.2127,43.0165,"NH",3445
"Swanzey",33,-72.3074,42.8428,"NH",3446
"Fitzwilliam",33,-72.1653,42.7444,"NH",3447
"Gilsum",33,-72.2482,43.0692,"NH",3448
"Hancock",33,-71.9757,42.9783,"NH",3449
"Harrisville",33,-72.0824,42.9484,"NH",3450
"Hinsdale",33,-72.5087,42.8083,"NH",3451
"Jaffrey",33,-72.0705,42.8426,"NH",3452
"Marlborough",33,-72.1653,42.8957,"NH",3455
"Marlow",33,-72.2127,43.1294,"NH",3456
"Peterborough",33,-71.9283,42.8574,"NH",3458
"Rindge",33,-72.0231,42.7593,"NH",3461
"Spofford",33,-72.3903,42.9032,"NH",3462
"Stoddard",33,-72.0705,43.1065,"NH",3464
"Troy",33,-72.1772,42.8314,"NH",3465
"West Chesterfield",33,-72.5087,42.884,"NH",3466
"Westmoreland",33,-72.4377,42.9673,"NH",3467
"Winchester",33,-72.3548,42.7746,"NH",3470
"Littleton",33,-71.785,44.3364,"NH",3561
"Berlin",33,-71.2586,44.4768,"NH",3570
"Bethlehem",33,-71.6623,44.2782,"NH",3574
"Colebrook",33,-71.3955,44.9216,"NH",3576
"Errol",33,-71.1592,44.8238,"NH",3579
"Franconia",33,-71.7526,44.1417,"NH",3580
"Gorham",33,-71.146,44.3624,"NH",3581
"Groveton",33,-71.3975,44.634,"NH",3582
"Jefferson",33,-71.4189,44.38,"NH",3583
"Lancaster",33,-71.5256,44.4836,"NH",3584
"Lisbon",33,-71.9231,44.2075,"NH",3585
"Sugar Hill",33,-71.7865,44.2324,"NH",3586
"Milan",33,-71.2015,44.6008,"NH",3588
"North Stratford",33,-71.4854,44.7062,"NH",3590
"Pittsburg",33,-71.268,45.1511,"NH",3592
"Randolph",33,-71.28,44.38,"NH",3593
"Whitefield",33,-71.5198,44.3304,"NH",3598
"Acworth",33,-72.2956,43.2272,"NH",3601
"Alstead",33,-72.3074,43.1069,"NH",3602
"Charlestown",33,-72.4021,43.2347,"NH",3603
"South Acworth",33,-72.2897,43.1746,"NH",3607
"Walpole",33,-72.4021,43.0843,"NH",3608
"North Walpole",33,-72.4436,43.1426,"NH",3609
"Bath",33,-71.9369,44.1506,"NH",3740
"Canaan",33,-72.0222,43.6692,"NH",3741
"Claremont",33,-72.3548,43.3772,"NH",3743
"Cornish",33,-72.3429,43.4782,"NH",3745
"Enfield",33,-72.107,43.5989,"NH",3748
"Etna",33,-72.2014,43.7167,"NH",3750
"Goshen",33,-72.1179,43.3019,"NH",3752
"Grantham",33,-72.1298,43.5001,"NH",3753
"Hanover",33,-72.1429,43.726,"NH",3755
"Haverhill",33,-72.0430,44.0335,"NH",3765
"Lebanon",33,-72.2492,43.6218,"NH",3766
"Lyme",33,-72.1185,43.825,"NH",3768
"Meriden",33,-72.2719,43.5229,"NH",3770
"Monroe",33,-72.0280,44.2718,"NH",3771
"Newport",33,-72.2127,43.392,"NH",3773
"North Haverhill",33,-71.9816,44.0565,"NH",3774
"Orford",33,-72.1049,43.9072,"NH",3777
"Piermont",33,-72.0305,43.9609,"NH",3779
"Pike",33,-71.9429,43.9937,"NH",3780
"Plainfield",33,-72.2719,43.5602,"NH",3781
"Sunapee",33,-72.0824,43.3991,"NH",3782
"West Lebanon",33,-72.3009,43.6533,"NH",3784
"Woodsville",33,-71.8679,44.0474,"NH",3785
"Portsmouth",33,-70.8358,43.0875,"NH",3801
"Portsmouth",33,-70.7600,43.08,"NH",3802
"Portsmouth",23,-70.749,43.11,"ME",3804
"Newington",23,-70.8299,43.24,"ME",3805
"Alton",33,-71.2161,43.4142,"NH",3809
"Alton Bay",33,-71.2834,43.5095,"NH",3810
"Atkinson",33,-71.1567,42.8327,"NH",3811
"Bartlett",33,-71.369,44.1534,"NH",3812
"Center Conway",33,-71.0535,44.0619,"NH",3813
"Center Ossipee",33,-71.1838,43.7733,"NH",3814
"Center Strafford",33,-71.1151,43.2711,"NH",3815
"Center Tuftonboro",33,-71.2411,43.6893,"NH",3816
"Chocorua",33,-71.2225,43.8739,"NH",3817
"Conway",33,-71.2803,44.0061,"NH",3818
"Danville",33,-71.133,42.9228,"NH",3819
"Dover",33,-70.8952,43.182,"NH",3820
"Dover",33,-70.88,43.19,"NH",3821
"Dover",33,-70.8745,43.1979,"NH",3822
"Madbury",33,-70.9368,43.1751,"NH",3823
"Durham",33,-70.919,43.1112,"NH",3824
"Barrington",33,-71.0735,43.2033,"NH",3825
"East Hampstead",33,-71.127,42.8889,"NH",3826
"East Kingston",33,-70.9903,42.8984,"NH",3827
"East Wakefield",33,-70.9864,43.6223,"NH",3830
"Exeter",33,-70.9785,42.9997,"NH",3833
"Farmington",33,-71.0735,43.3527,"NH",3835
"Freedom",33,-71.048,43.8347,"NH",3836
"Gilmanton Ironworks",33,-71.3231,43.4416,"NH",3837
"Glen",33,-71.2239,44.1289,"NH",3838
"Rochester",33,-70.9903,43.2731,"NH",3839
"Greenland",33,-70.8477,43.0427,"NH",3840
"Hampstead",33,-71.1805,42.8744,"NH",3841
"Hampton",33,-70.8239,42.9448,"NH",3842
